step,forecast,memory,timeout,concurrency,latency,cost,reward,sla_violated
75,74.3039,128,3,2,162.72504,0.0426752,-1.9422420452844216,False
76,74.922226,256,3,2,137.44397,0.0853504,-3.0327831489436035,False
77,77.173676,512,3,3,50.0,0.1,-7.744036000000001,False
78,77.24239,512,10,3,50.0,0.1,-25.66762,False
79,78.197464,128,3,2,164.7333,0.0426752,-1.958682518657787,False
80,79.998985,256,3,2,140.0625,0.0853504,-3.0509496303875214,False
81,79.8721,1024,5,3,50.0,0.1,-25.66762,False
82,80.12828,128,3,2,165.72919,0.0426752,-1.9669101406474772,False
83,83.48328,256,3,2,141.85965,0.0853504,-3.063616076106978,False
84,83.859344,128,3,2,167.65364,0.0426752,-1.9829495000556971,False
85,85.82533,256,3,2,143.06766,0.0853504,-3.0722209109939573,False
86,88.66658,128,3,2,170.13315,0.0426752,-2.003888174177346,False
87,91.07124,256,3,2,145.77344,0.0853504,-3.091759401261663,False
88,89.514656,128,3,2,170.57057,0.0426752,-2.0076140012420947,False
89,99.972046,128,3,3,125.96437,0.0640128,-2.317059541794734,False
90,99.271965,512,3,1,148.80327,0.0853504,-3.114072354861019,False
91,95.12803,256,5,2,147.86588,0.1,-4.814127973113887,False
92,102.49797,128,3,3,127.267204,0.0640128,-2.3253075554062397,False
93,103.93254,128,3,2,178.00714,0.0426752,-2.0724195639688716,False
94,102.549065,128,3,3,127.293564,0.0640128,-2.325475270814866,False
95,104.27961,512,3,2,101.38616,0.1,-5.378002814389143,False
96,107.56791,256,3,3,104.28222,0.1,-4.1126375388617,False
97,109.35323,128,3,2,180.80305,0.0426752,-2.0974997456237485,False
98,112.362564,128,3,3,132.35526,0.0640128,-2.3583317747492516,False
99,116.64834,128,3,2,184.56581,0.0426752,-2.9853733598551395,False
100,117.34946,128,3,1,234.92743,0.0213376,-4.446652318470955,True
101,118.76641,128,3,3,135.65828,0.0640128,-3.6607191674579838,False
102,120.83186,128,3,2,186.7236,0.0426752,-3.0054026363018016,False
103,121.3529,128,3,1,236.99236,0.0213376,-4.471014351817091,True
104,121.14904,128,3,3,136.88719,0.0640128,-3.6690926321020227,False
105,124.135086,512,3,2,111.62737,0.1,-8.846556738995025,False
106,122.55555,512,3,1,160.81267,0.0853504,-4.91403781870492,False
107,121.827385,256,3,1,211.63708,0.0426752,-5.253516393977449,True
108,124.135086,128,3,2,188.42737,0.0426752,-3.0213818368139727,False
109,124.3089,128,3,1,238.51701,0.0213376,-4.489139171287974,True
110,121.14904,128,3,3,136.88719,0.0640128,-3.6690926321020227,False
111,120.44114,128,3,2,186.52208,0.0426752,-3.003522123902212,False
112,120.20338,128,3,1,236.39944,0.0213376,-4.463997350133402,True
113,119.03726,128,3,3,135.79797,0.0640128,-3.661667266819587,False
114,179.32448,128,3,1,266.89337,0.0213376,-4.8476820025574,True
115,218.20699,512,5,2,160.14851,0.1,-14.866255314262697,False
116,212.756,128,3,3,184.13696,0.0640128,-4.048300484783237,False
117,176.50665,1024,3,1,86.23998,0.1,-8.720973384298528,False
118,216.86504,256,5,2,210.65636,0.1,-10.221935786600229,True
119,142.90785,1024,3,3,50.0,0.1,-25.667620000000003,False
120,105.99411,512,3,1,152.27048,0.0853504,-3.1401694330511427,False
121,113.24608,128,3,2,182.81094,0.0426752,-2.115752098929138,False
122,143.9886,128,3,1,248.66759,0.0213376,-4.612769026337435,True
123,97.600494,128,3,1,224.74115,0.0213376,-3.9028426037842303,True
124,97.70202,128,3,2,174.79352,0.0426752,-2.0440753155512925,False
125,92.764534,256,3,2,146.64682,0.0853504,-3.0981442424899273,False
126,92.910095,128,3,2,172.3219,0.0426752,-2.022626915934512,False
127,91.08137,256,3,2,145.77866,0.0853504,-3.091797462971372,False
128,88.06253,1024,10,1,50.0,0.1,-17.132580000000004,False
129,89.14672,128,3,2,170.3808,0.0426752,-2.0059963873458506,False
130,85.56962,256,3,2,142.93576,0.0853504,-3.0712778547898965,False
131,86.47506,1024,5,3,50.0,0.1,-25.66762,False
132,84.25231,128,3,2,167.85632,0.0426752,-1.9846495937238606,False
133,80.38634,256,3,2,140.2623,0.0853504,-3.052349792849621,False
134,78.4176,128,3,2,164.84685,0.0426752,-1.9596180713720168,False
135,77.50612,256,5,3,88.77671,0.1,-6.598312625543018,False
136,74.915886,128,10,1,213.04071,0.071125336,-5.268418536653391,True
137,74.834206,128,5,2,162.99858,0.071125336,-2.7979733787418954,False
138,73.438835,512,10,2,85.47887,0.1,-17.252745883099756,False
139,75.51635,256,3,1,187.75041,0.0426752,-2.161511465312511,False
140,77.0758,512,10,3,50.0,0.1,-25.66762,False
141,78.51772,128,3,2,164.8985,0.0426752,-1.9600437805158915,False
142,78.287834,128,5,1,214.7799,0.035562668,-4.2201402833747,True
143,81.98163,128,3,2,166.68513,0.0426752,-1.9748542966679499,False
144,83.11054,256,3,2,141.6674,0.0853504,-3.0622533620546912,False
145,81.91213,128,3,2,166.64928,0.0426752,-1.9745555851001044,False
146,82.22753,256,3,2,141.21196,0.0853504,-3.059032453169667,False
147,84.02262,128,3,2,167.73784,0.0426752,-1.983655634312738,False
148,83.21901,256,3,2,141.72336,0.0853504,-3.062649726639047,False
149,85.83479,128,3,2,168.67253,0.0426752,-1.9915166727265583,False
150,90.49071,256,3,2,145.474,0.0853504,-3.089579171223771,False
151,93.27758,128,5,2,172.51144,0.071125336,-2.8777649459815944,False
152,93.492935,1024,10,3,50.0,0.1,-51.27274,False
153,94.360794,512,3,1,146.27014,0.0853504,-3.095385927962896,False
154,96.10596,1024,5,2,50.0,0.1,-17.132580000000004,False
155,100.23569,512,3,1,149.30034,0.0853504,-3.1177768603933655,False
156,103.21108,128,5,2,177.63501,0.071125336,-2.922615029400143,False
157,104.06721,128,3,2,178.0766,0.0426752,-2.0730378972918184,False
158,107.42892,128,3,3,129.81053,0.0640128,-2.341653343491342,False
159,110.58592,512,5,1,154.63889,0.1,-4.865349542616277,False
160,111.78586,128,3,2,182.05779,0.0426752,-2.1088819497872904,False
161,112.34498,128,3,3,132.34618,0.0640128,-2.3582717502712636,False
162,116.781685,128,3,2,184.63458,0.0426752,-2.986008150048477,False
163,116.99742,128,3,1,234.74585,0.0213376,-4.444520334004224,True
164,188.95065,128,3,1,271.85846,0.0213376,-4.914555437508466,True
165,222.68425,128,5,1,289.2578,0.035562668,-5.869885647545434,True
166,217.68298,512,10,1,209.87823,0.1,-17.32628853758586,True
167,190.72227,128,5,2,222.77223,0.071125336,-6.796953352338553,True
168,213.69128,1024,10,1,105.41937,0.1,-28.727964412918208,False
169,150.11543,512,10,1,175.02771,0.1,-14.990934204333549,False
170,121.63744,128,5,1,237.1391,0.035562668,-5.1840072898676794,True
171,126.981895,128,3,2,189.8957,0.0426752,-3.0352696015903247,False
172,164.35255,128,10,2,209.17105,0.1,-10.206346544975922,True
173,126.969345,256,3,2,164.28926,0.0853504,-4.942293905482998,False
174,136.6876,256,3,1,219.3018,0.0426752,-5.33609206298185,True
175,126.27279,128,3,2,189.52997,0.0426752,-3.0318002422735004,False
176,125.47089,128,3,1,239.11636,0.0213376,-4.496295872267692,True
177,124.22683,512,10,3,61.67469,0.1,-42.7702941949203,False
178,120.34273,512,3,3,59.671314,0.1,-12.891576639584633,False
179,118.4804,128,3,3,135.51074,0.0640128,-3.659719063569085,False
180,114.74544,512,3,1,156.7843,0.0853504,-3.1750449388432256,False
181,110.87904,1024,10,1,52.390064,0.1,-17.13869796900893,False
182,107.42892,512,3,1,153.01053,0.0853504,-3.1458175584735164,False
183,104.66801,128,3,2,178.38647,0.0426752,-2.07579946240428,False
184,103.95324,128,3,3,128.01782,0.0640128,-2.330098042720671,False
185,103.43726,512,3,1,150.95169,0.0853504,-3.130172271108962,False
186,96.99732,128,3,2,174.43004,0.0426752,-2.0409019737293157,False
187,95.30431,128,3,3,123.55681,0.0640128,-2.3020411144950383,False
188,86.732605,256,3,2,143.53563,0.0853504,-3.075573883212608,False
189,90.69629,512,5,3,50.0,0.1,-12.86506,False
190,89.87573,128,3,2,170.7568,0.0426752,-2.0092032112717955,False
191,85.244965,256,3,2,142.76831,0.0853504,-3.070081808946262,False
192,83.529816,128,3,2,167.48366,0.0426752,-1.9815254434091607,False
193,82.765495,256,3,2,141.48944,0.0853504,-3.060993519036891,False
194,80.49708,128,3,2,165.91942,0.0426752,-1.9684873052877645,False
195,77.92734,256,3,2,138.99397,0.0853504,-3.043495120126308,False
196,78.63125,512,5,2,88.15704,0.1,-8.729331604180523,False
197,77.320564,128,10,1,214.28102,0.071125336,-5.2816687560155415,True
198,78.879456,128,5,2,165.08507,0.071125336,-2.815086965861326,False
199,78.50797,256,3,1,189.29346,0.0426752,-2.17605633580472,False
200,72.45354,128,3,2,161.77066,0.0426752,-1.9344996132925147,False
201,75.42902,256,3,2,137.70537,0.0853504,-3.034581250916369,False
202,76.56841,128,3,2,163.89305,0.0426752,-1.951779353751522,False
203,74.35815,256,3,2,137.15303,0.0853504,-3.030785831661049,False
204,74.782166,256,5,2,137.37173,0.1,-4.73929482170969,False
205,75.263176,128,3,3,113.21983,0.0640128,-2.24085225759732,False
206,78.018456,128,3,2,164.64096,0.0426752,-1.9579222371881673,False
207,79.97776,256,3,2,140.05156,0.0853504,-3.050872966078245,False
208,78.788216,128,3,2,165.038,0.0426752,-1.9611945723814759,False
209,80.74244,256,3,2,140.44597,0.0853504,-3.0536387566406935,False
210,83.12434,128,3,2,167.27452,0.0426752,-1.9797751488119868,False
211,82.76697,256,3,2,141.4902,0.0853504,-3.060998891997777,False
212,87.442696,128,3,2,169.50188,0.0426752,-1.9985281832917332,False
213,93.5226,512,10,3,50.0,0.1,-25.66762,False
214,164.1282,256,10,1,233.45534,0.1,-10.475068154666662,True
215,215.79106,512,3,3,108.902405,0.1,-13.099053360292475,False
216,219.99892,1024,5,1,108.67277,0.1,-14.520310931147593,False
217,219.99113,1024,5,1,108.66875,0.1,-14.520289121730011,False
218,211.09528,128,3,2,233.28036,0.0426752,-5.494253376216183,True
219,129.77711,128,3,2,191.33745,0.0426752,-3.04901058171491,False
220,109.46363,128,3,3,130.86,0.0640128,-2.348492560574394,False
221,121.53039,128,3,2,187.0839,0.0426752,-3.008769618037649,False
222,156.33269,128,3,1,255.0345,0.0213376,-4.692944914988358,True
223,114.386986,128,3,2,183.39941,0.0426752,-2.1211396587802342,False
224,115.477715,128,3,3,133.962,0.0640128,-2.369029450668079,False
225,116.10367,128,3,3,134.28487,0.0640128,-2.3711946005354263,False
226,115.66724,512,3,1,157.25975,0.0853504,-3.1787777652289932,False
227,114.73566,1024,3,2,50.0,0.1,-10.304548000000002,False
228,117.073326,128,3,3,134.785,0.0640128,-3.6548149270111328,False
229,116.95911,128,3,2,184.72607,0.0426752,-2.986853136006657,False
230,120.45254,128,3,1,236.52795,0.0213376,-4.465516842571599,True
231,121.090904,1024,3,2,50.0,0.1,-17.132580000000004,False
232,121.43717,128,3,3,137.03581,0.0640128,-3.670110357703184,False
233,122.59215,128,3,2,187.63153,0.0426752,-3.0138998371776173,False
234,125.18837,1024,5,2,50.0,0.1,-28.512633333333337,False
235,121.382965,128,3,3,137.00786,0.0640128,-3.669918833386128,False
236,123.305115,512,10,1,161.19928,0.1,-14.874696864316581,False
237,123.19899,128,5,1,237.94453,0.035562668,-5.19357350899571,True
238,120.91633,1024,3,3,50.0,0.1,-25.667620000000003,False
239,118.80154,128,3,3,135.67639,0.0640128,-3.660842037903854,False
240,119.18441,1024,5,3,50.0,0.1,-42.737700000000004,False
241,116.48204,128,3,3,134.48003,0.0640128,-3.6527619293789244,False
242,113.00261,1024,10,1,53.48537,0.1,-17.14159712796233,False
243,111.58691,512,3,1,155.15517,0.0853504,-3.1623401742926722,False
244,109.94088,256,3,3,105.506165,0.1,-4.119056798214532,False
245,107.635735,512,10,1,153.1172,0.1,-9.121161955369333,False
246,107.80746,128,3,2,180.00578,0.0426752,-2.09030798942568,False
247,104.76087,128,3,3,128.43439,0.0640128,-2.332768780863307,False
248,103.0565,512,3,1,150.7553,0.0853504,-3.128690954108583,False
249,101.01072,512,3,1,149.7001,0.0853504,-3.12076501194142,False
250,89.02071,128,3,2,170.3158,0.0426752,-2.005442815668619,False
251,93.06639,128,3,3,122.40251,0.0640128,-2.294943384449872,False
252,93.49321,512,3,2,95.82266,0.1,-5.3505735626176225,False
253,86.85113,256,3,1,193.59676,0.0426752,-2.2172486026052574,False
254,86.62847,128,3,2,169.08191,0.0426752,-1.9949733330305843,False
255,83.94393,256,3,2,142.09726,0.0853504,-3.0653027827790478,False
256,82.18827,128,3,2,166.79172,0.0426752,-1.975742874976005,False
257,81.429535,256,3,2,140.80037,0.0853504,-3.0561305681130504,False
258,80.49708,128,3,2,165.91942,0.0426752,-1.9684873052877645,False
259,77.759636,256,3,2,138.90747,0.0853504,-3.0428941685914674,False
260,78.60049,128,3,2,164.94118,0.0426752,-1.9603957894985542,False
261,78.59133,256,3,2,139.33646,0.0853504,-3.0458781849246184,False
262,77.93913,128,3,2,164.60005,0.0426752,-1.9575854751067574,False
263,77.99884,256,3,2,139.03085,0.0853504,-3.0437514605226483,False
264,172.71179,128,3,1,263.48264,0.0213376,-4.802457591786519,True
265,214.01414,128,3,1,284.7859,0.0213376,-5.094455161113041,True
266,220.88225,128,5,1,288.3284,0.035562668,-5.856464699648918,True
267,172.44543,128,5,1,263.34525,0.035562668,-5.511901483026442,True
268,213.30585,512,3,1,207.62057,0.0853504,-7.345177469385391,True
269,103.7003,128,3,1,227.88736,0.0213376,-3.93844417493235,True
270,82.71896,256,10,1,191.46544,0.1,-5.1839953338904206,False
271,77.07645,256,3,1,188.55508,0.0426752,-2.1690815933374665,False
272,119.254326,1024,3,2,50.0,0.1,-17.132580000000004,False
273,84.481476,128,3,2,167.97452,0.0426752,-1.9856419744426679,False
274,85.66109,256,3,2,142.98294,0.0853504,-3.0716150852054502,False
275,88.22508,256,5,2,144.30544,0.1,-4.788121396580525,False
276,92.39912,128,3,3,122.058334,0.0640128,-2.292839969499914,False
277,95.11755,512,3,1,146.66048,0.0853504,-3.09824439945956,False
278,98.18572,128,5,2,175.043,0.071125336,-2.8997613197843766,False
279,100.60613,256,5,1,200.69142,0.071125336,-5.140686160008789,True
280,102.74011,128,3,3,127.3921,0.0640128,-2.3261026893684686,False
281,104.709694,1024,10,1,50.0,0.1,-17.132580000000004,False
282,107.261894,512,3,1,152.92438,0.0853504,-3.145158664296212,False
283,107.344765,128,3,2,179.76712,0.0426752,-2.0881614849352723,False
284,109.16371,128,3,3,130.70532,0.0640128,-2.347480991705226,False
285,111.410446,256,3,3,106.26415,0.1,-4.123069763628625,False
286,112.85749,128,3,2,182.61053,0.0426752,-2.113921072922716,False
287,117.12382,128,3,1,234.81104,0.0213376,-4.445285682967032,True
288,117.750824,128,3,3,135.13445,0.0640128,-3.657172978206031,False
289,117.22376,128,3,2,184.86258,0.0426752,-2.9881144527040835,False
290,120.94584,128,3,1,236.7824,0.0213376,-4.468527556269896,True
291,122.61174,256,3,3,112.04165,0.1,-6.715113282398688,False
292,122.06878,512,3,1,160.56158,0.0853504,-4.912020661402748,False
293,124.91533,256,3,1,213.22981,0.0426752,-5.270433744650877,True
294,125.31451,128,3,2,189.0357,0.0426752,-3.0271224338058067,False
295,124.91533,128,3,1,238.8298,0.0213376,-4.492871895188035,True
296,124.60422,128,3,3,138.66934,0.0640128,-3.6813696570514427,False
297,122.83281,128,3,2,187.75566,0.0426752,-3.0150648345943036,False
298,122.068504,128,3,1,237.36147,0.0213376,-4.4753915128853805,True
299,121.80063,128,3,3,137.22328,0.0640128,-3.671395771951604,False
300,121.14904,128,3,2,186.8872,0.0426752,-3.0069306299126373,False
301,120.34273,128,3,1,236.47131,0.0213376,-4.464847045633639,True
302,120.3399,128,3,3,136.46985,0.0640128,-3.66624054603268,False
303,117.04169,128,3,2,184.76868,0.0426752,-2.9872465929883507,False
304,114.2529,128,3,3,133.33026,0.0640128,-2.3648079377158955,False
305,112.05686,512,3,1,155.39757,0.0853504,-3.1642221029921407,False
306,112.27475,128,3,2,182.30994,0.0426752,-2.1111789636261777,False
307,109.16371,128,3,3,130.70532,0.0640128,-2.347480991705226,False
308,107.23249,512,3,1,152.90921,0.0853504,-3.1450427069962372,False
309,104.166534,128,3,2,178.12782,0.0426752,-2.0734941213032623,False
310,99.76508,128,3,3,125.85761,0.0640128,-2.316387499509273,False
311,93.95963,512,3,1,146.06325,0.0853504,-3.093873730684539,False
312,92.92753,128,3,2,172.33089,0.0426752,-2.0227043922914727,False
313,91.835236,256,3,2,146.1675,0.0853504,-3.0946354424752136,False
314,176.18634,128,3,1,265.27478,0.0213376,-4.826147640184578,True
315,221.0403,128,3,1,288.4099,0.0213376,-5.1463867668152545,True
316,221.77098,128,5,1,288.78677,0.035562668,-5.863078405267076,True
317,201.86325,256,3,3,152.91862,0.1,-6.985882549021004,False
318,216.52763,128,3,3,186.08232,0.0640128,-4.066305771152533,False
319,115.41673,128,3,1,233.93054,0.0213376,-4.0082155383763425,True
320,78.7677,256,5,1,189.42741,0.071125336,-3.0308287125368896,False
321,81.58854,128,5,2,166.48238,0.071125336,-2.8266695481934945,False
322,126.41275,128,3,1,239.60216,0.0213376,-4.502109885756174,True
323,75.73826,256,10,1,187.86487,0.1,-5.14985026727804,False
324,76.59193,256,3,1,188.30518,0.0426752,-2.166727069159568,False
325,77.85985,1024,5,2,50.0,0.1,-17.132580000000004,False
326,76.70215,128,3,2,163.96204,0.0426752,-1.952344733523671,False
327,76.20039,256,3,2,138.10324,0.0853504,-3.0373246036113906,False
328,78.48133,128,3,2,164.87971,0.0426752,-1.9598890266457663,False
329,77.99482,1024,10,1,50.0,0.1,-17.132580000000004,False
330,76.42832,128,3,2,163.8208,0.0426752,-1.9511873615593447,False
331,78.423164,256,3,2,139.24971,0.0853504,-3.045274080884492,False
332,78.38843,512,3,2,88.0318,0.1,-5.314763939354882,False
333,77.867935,128,10,1,214.56332,0.071125336,-5.284695617279476,True
334,80.41011,128,5,2,165.87456,0.071125336,-2.8216192251932535,False
335,83.002174,256,3,1,191.61151,0.0426752,-2.198130298983448,False
336,86.63785,128,3,1,219.08675,0.0213376,-3.8401030935168965,True
337,90.83124,256,10,1,195.64964,0.1,-5.224489627958162,False
338,94.59997,128,5,3,123.19351,0.1,-3.580056048153294,False
339,95.58376,1024,3,1,50.0,0.1,-5.183524000000001,False
340,94.82907,512,3,1,146.51167,0.0853504,-3.0971538294049976,False
341,97.680984,128,5,2,174.78267,0.071125336,-2.8974844999533964,False
342,101.80025,128,3,2,176.90733,0.0426752,-2.0626610913027696,False
343,101.54832,128,3,3,126.77739,0.0640128,-2.322196653560563,False
344,102.65836,512,3,1,150.54994,0.0853504,-3.127144085070189,False
345,104.78796,128,3,2,178.44835,0.0426752,-2.076351382534386,False
346,104.825386,128,3,3,128.46767,0.0640128,-2.3329824952343916,False
347,103.543594,512,3,1,151.00653,0.0853504,-3.130586287309348,False
348,107.525024,128,3,2,179.8601,0.0426752,-2.0889974003534157,False
349,109.570045,128,3,3,130.9149,0.0640128,-2.348851764559778,False
350,112.729935,512,3,1,155.74474,0.0853504,-3.1669225286305487,False
351,118.98565,256,3,1,210.17136,0.0426752,-5.2380599735662905,True
352,121.39536,128,3,2,187.01425,0.0426752,-3.008118236452561,False
353,122.555275,256,3,3,112.01252,0.1,-6.7149501263024,False
354,122.555275,512,3,1,160.81252,0.0853504,-4.914036679626194,False
355,125.362755,256,5,2,163.4606,0.1,-7.7805174115413855,False
356,121.3529,128,5,1,236.99236,0.035562668,-5.182267685150425,True
357,122.55555,128,3,2,187.61267,0.0426752,-3.0137227878208863,False
358,125.75735,128,3,1,239.26411,0.0213376,-4.498062832359611,True
359,124.62671,256,3,1,213.08095,0.0426752,-5.268847199876414,True
360,122.60404,128,3,2,187.63768,0.0426752,-3.0139574669671076,False
361,126.658936,128,10,2,189.72914,0.1,-8.012462035987735,False
362,122.445,256,3,2,161.95564,0.0853504,-4.923260759191315,False
363,121.19545,512,5,3,60.11114,0.1,-21.42793373051807,False
364,158.87766,1024,10,2,50.0,0.1,-56.962766666666674,False
365,206.06766,128,10,1,280.6872,0.071125336,-7.525899190333349,True
366,217.18141,128,3,1,286.41953,0.0213376,-5.117783730046348,True
367,182.95021,1024,10,1,89.56349,0.1,-28.650673828184207,False
368,212.51332,256,5,2,208.41179,0.1,-10.198420178441397,True
369,165.2019,128,5,1,259.60913,0.035562668,-5.463055909453821,True
370,112.32902,256,5,3,106.737946,0.1,-6.686104709596538,False
371,110.40741,512,10,1,154.54681,0.1,-9.132157838803744,False
372,156.51764,128,10,1,255.1299,0.071125336,-7.183548271224422,True
373,102.87139,128,3,1,227.45982,0.0213376,-3.933577172414245,True
374,99.85947,128,3,2,175.9063,0.0426752,-2.0538316561155554,False
375,96.858665,128,3,3,124.35852,0.0640128,-2.3070100552826616,False
376,91.79266,512,10,1,144.94554,0.1,-9.060270243832765,False
377,91.476654,128,3,3,121.58255,0.0640128,-2.2899418920052903,False
378,92.82752,256,3,2,146.6793,0.0853504,-3.098382486298946,False
379,86.38276,128,3,2,168.95517,0.0426752,-1.993902301307685,False
380,86.28023,256,3,2,143.30229,0.0853504,-3.073900680732425,False
381,87.866394,512,10,2,92.92042,0.1,-17.285935104467278,False
382,85.22548,256,3,1,192.75827,0.0426752,-2.209149734485478,False
383,82.88064,128,3,2,167.14883,0.0426752,-1.9787242524528121,False
384,83.87841,256,3,2,142.06346,0.0853504,-3.0650627020626007,False
385,83.1379,128,3,2,167.28152,0.0426752,-1.979833668476116,False
386,81.332375,256,3,2,140.75024,0.0853504,-3.0557778265615227,False
387,80.78802,128,3,2,166.06947,0.0426752,-1.9697327862869554,False
388,81.89213,256,3,2,141.03896,0.0853504,-3.0578117389363144,False
389,79.91202,128,3,2,165.61765,0.0426752,-1.9659861324833516,False
390,76.56467,256,3,2,138.29112,0.0853504,-3.0386228806145215,False
391,79.08704,128,3,2,165.19214,0.0426752,-1.9624670474916246,False
392,78.674194,256,3,2,139.3792,0.0853504,-3.0461759901786745,False
393,75.54158,128,3,2,163.36343,0.0426752,-1.947446250677368,False
394,74.43022,256,3,2,137.1902,0.0853504,-3.031040801821677,False
395,75.613785,1024,10,3,50.0,0.1,-51.27274,False
396,77.09468,128,3,2,164.16449,0.0426752,-1.9540055740107607,False
397,77.64624,256,3,2,138.84898,0.0853504,-3.042488032260414,False
398,80.42925,128,3,2,165.88443,0.0426752,-1.9681971140015881,False
