step,forecast,memory,timeout,concurrency,latency,cost,reward,sla_violated
208,78.788216,128,3,1,215.03801,0.0213376,-3.796161583373331,True
209,80.74244,128,3,1,216.04596,0.0213376,-3.8070245202315007,True
210,83.12434,128,3,1,217.27452,0.0213376,-3.8203334556215194,True
211,82.76697,128,3,1,217.0902,0.0213376,-3.818331834424513,True
212,87.442696,128,3,1,219.50188,0.0213376,-3.8446548833517245,True
213,93.5226,128,3,1,222.63782,0.0213376,-3.879317971726417,True
214,164.1282,256,3,2,183.45534,0.0853504,-5.108916486974342,False
215,215.79106,256,10,1,260.10242,0.1,-10.80386489614471,True
216,219.99892,256,10,1,262.27277,0.1,-10.832208458685164,True
217,219.99113,256,10,1,262.26877,0.1,-10.832155822884323,True
218,211.09528,256,10,1,257.6804,0.1,-10.772512771464758,True
219,129.77711,256,3,2,165.73747,0.0853504,-4.954242634020911,False
220,109.46363,128,3,1,230.86002,0.0213376,-3.972536614505611,True
221,121.53039,256,3,2,161.4839,0.0853504,-4.919446229177046,False
222,156.33269,256,3,2,179.43451,0.0853504,-5.07243850195525,False
223,114.386986,128,3,1,233.39941,0.0213376,-4.002010202611137,True
224,115.477715,128,3,1,233.96199,0.0213376,-4.008583461542863,True
225,116.10367,128,3,1,234.28487,0.0213376,-4.0123629079114895,True
226,115.66724,128,3,1,234.05975,0.0213376,-4.009727225240894,True
227,114.73566,128,3,1,233.57925,0.0213376,-4.004109741592721,True
228,117.073326,256,3,2,159.18501,0.0853504,-4.901016630882644,False
229,116.95911,256,3,2,159.1261,0.0853504,-4.900547750806924,False
230,120.45254,256,3,2,160.92796,0.0853504,-4.914965171022485,False
231,121.090904,256,3,2,161.25722,0.0853504,-4.9176172843989745,False
232,121.43717,256,3,2,161.4358,0.0853504,-4.9190580507363775,False
233,122.59215,256,3,2,162.03152,0.0853504,-4.923875470465279,False
234,125.18837,256,3,2,163.37064,0.0853504,-4.934769151616002,False
235,121.382965,256,3,2,161.40787,0.0853504,-4.918832420955098,False
236,123.305115,256,3,2,162.39928,0.0853504,-4.926858154456144,False
237,123.19899,256,3,2,162.34454,0.0853504,-4.926413791342739,False
238,120.91633,256,3,2,161.16718,0.0853504,-4.916891442483862,False
239,118.80154,256,3,2,160.07639,0.0853504,-4.908131227916263,False
240,119.18441,256,3,2,160.27386,0.0853504,-4.909712840800926,False
241,116.48204,256,3,2,158.88002,0.0853504,-4.89859156011097,False
242,113.00261,128,3,1,232.68536,0.0213376,-3.9936900695015556,True
243,111.58691,128,3,1,231.95517,0.0213376,-3.985208029493093,True
244,109.94088,128,3,1,231.10617,0.0213376,-3.9753795464250063,True
245,107.635735,128,3,1,229.9172,0.0213376,-3.9616760194064042,True
246,107.80746,128,3,1,230.00577,0.0213376,-3.962694430701091,True
247,104.76087,128,3,1,228.43439,0.0213376,-3.944684705555836,True
248,103.0565,128,3,1,227.55528,0.0213376,-3.9346632766410035,True
249,101.01072,128,3,1,226.5001,0.0213376,-3.922685402837085,True
250,89.02071,128,3,1,220.31581,0.0213376,-3.853604322252746,True
251,93.06639,128,3,1,222.40251,0.0213376,-3.876699953315799,True
252,93.49321,128,3,1,222.62267,0.0213376,-3.8791492381076575,True
253,86.85113,128,3,1,219.19676,0.0213376,-3.8413084508488593,True
254,86.62847,128,3,1,219.08192,0.0213376,-3.8400501156598397,True
255,83.94393,128,3,1,217.69725,0.0213376,-3.8249304257340584,True
256,82.18827,128,3,1,216.7917,0.0213376,-3.815094153530709,True
257,81.429535,128,3,1,216.40038,0.0213376,-3.8108559470128727,True
258,80.49708,128,3,1,215.91942,0.0213376,-3.805657842317418,True
259,77.759636,128,3,1,214.50746,0.0213376,-3.790464425898137,True
260,78.60049,128,3,1,214.94118,0.0213376,-3.795120729799261,True
261,78.59133,128,3,1,214.93646,0.0213376,-3.795069980823393,True
262,77.93913,128,3,1,214.60005,0.0213376,-3.791457619428347,True
263,77.99884,128,3,1,214.63084,0.0213376,-3.7917880894166505,True
264,172.71179,256,3,2,187.88264,0.0853504,-5.150017197593987,False
265,214.01414,256,10,1,259.1859,0.1,-10.791966547827064,True
266,220.88225,256,10,1,262.7284,0.1,-10.838188373383879,True
267,172.44543,256,3,2,187.74525,0.0853504,-5.148727066726198,False
268,213.30585,256,10,1,258.82056,0.1,-10.787235447666822,True
269,103.7003,128,3,1,227.88736,0.0213376,-3.93844417493235,True
270,82.71896,128,3,1,217.06543,0.0213376,-3.818063092548518,True
271,77.07645,128,3,1,214.15509,0.0213376,-3.786688114540475,True
272,119.254326,256,3,2,160.30992,0.0853504,-4.910001892310487,False
273,84.481476,128,3,1,217.97453,0.0213376,-3.8279502715291036,True
274,85.66109,128,3,1,218.58295,0.0213376,-3.8345906285059606,True
275,88.22508,128,3,1,219.90543,0.0213376,-3.8490879054221816,True
276,92.39912,128,3,1,222.05835,0.0213376,-3.872875678029461,True
277,95.11755,128,3,1,223.46048,0.0213376,-3.888492637220738,True
278,98.18572,128,3,1,225.043,0.0213376,-3.906236826513973,True
279,100.60613,128,3,1,226.29141,0.0213376,-3.920323178689006,True
280,102.74011,128,3,1,227.3921,0.0213376,-3.9328071978526826,True
281,104.709694,128,3,1,228.40799,0.0213376,-3.9443832240866104,True
282,107.261894,128,3,1,229.7244,0.0213376,-3.9594602906961818,True
283,107.344765,128,3,1,229.76712,0.0213376,-3.95995129859403,True
284,109.16371,128,3,1,230.7053,0.0213376,-3.970751572423428,True
285,111.410446,128,3,1,231.86415,0.0213376,-3.9841526542888706,True
286,112.85749,128,3,1,232.61052,0.0213376,-3.9928193790986892,True
287,117.12382,256,3,2,159.21104,0.0853504,-4.901223929126738,False
288,117.750824,256,3,2,159.53445,0.0853504,-4.903801005181216,False
289,117.22376,256,3,2,159.2626,0.0853504,-4.9016343342959745,False
290,120.94584,256,3,2,161.1824,0.0853504,-4.917014105813061,False
291,122.61174,256,3,2,162.04166,0.0853504,-4.9239574069660925,False
292,122.06878,256,3,2,161.7616,0.0853504,-4.921690357227404,False
293,124.91533,256,3,2,163.2298,0.0853504,-4.933619231882992,False
294,125.31451,256,3,2,163.4357,0.0853504,-4.935300732802757,False
295,124.91533,256,3,2,163.2298,0.0853504,-4.933619231882992,False
296,124.60422,256,3,2,163.06935,0.0853504,-4.932310253725495,False
297,122.83281,256,3,2,162.15569,0.0853504,-4.924881570972442,False
298,122.068504,256,3,2,161.76144,0.0853504,-4.921689211427127,False
299,121.80063,256,3,2,161.62328,0.0853504,-4.920572183794068,False
300,121.14904,256,3,2,161.2872,0.0853504,-4.917859015033604,False
301,120.34273,256,3,2,160.8713,0.0853504,-4.9145094828660785,False
302,120.3399,256,3,2,160.86984,0.0853504,-4.914497771446214,False
303,117.04169,256,3,2,159.16869,0.0853504,-4.900886687400971,False
304,114.2529,128,3,1,233.33026,0.0213376,-4.001203224158736,True
305,112.05686,128,3,1,232.19757,0.0213376,-3.9880207638572607,True
306,112.27475,128,3,1,232.30995,0.0213376,-3.989325843261447,True
307,109.16371,128,3,1,230.7053,0.0213376,-3.970751572423428,True
308,107.23249,128,3,1,229.70921,0.0213376,-3.959286095709403,True
309,104.166534,128,3,1,228.12784,0.0213376,-3.9411857035425966,True
310,99.76508,128,3,1,225.8576,0.0213376,-3.9154195889478642,True
311,93.95963,128,3,1,222.86325,0.0213376,-3.8818285610861096,True
312,92.92753,128,3,1,222.3309,0.0213376,-3.8759036176067583,True
313,91.835236,128,3,1,221.76749,0.0213376,-3.8696485878559486,True
314,176.18634,256,10,1,239.67477,0.1,-10.548633263071423,True
315,221.0403,256,10,1,262.8099,0.1,-10.839259427583615,True
316,221.77098,256,10,1,263.18677,0.1,-10.844215330026046,True
317,201.86325,256,10,1,252.91861,0.1,-10.711728943414276,True
318,216.52763,256,10,1,260.48233,0.1,-10.8088093451765,True
319,115.41673,128,3,1,233.93054,0.0213376,-4.0082155383763425,True
320,78.7677,128,3,1,215.02742,0.0213376,-3.79604781369665,True
321,81.58854,128,3,1,216.48238,0.0213376,-3.811743491265399,True
322,126.41275,256,3,2,164.00217,0.0853504,-4.939937718167099,False
323,75.73826,128,3,1,213.46487,0.0213376,-3.7793093053442446,True
324,76.59193,128,3,1,213.90518,0.0213376,-3.784013706192377,True
325,77.85985,128,3,1,214.55916,0.0213376,-3.791018867763664,True
326,76.70215,128,3,1,213.96204,0.0213376,-3.784621824222625,True
327,76.20039,128,3,1,213.70323,0.0213376,-3.7818548404920134,True
328,78.48133,128,3,1,214.87971,0.0213376,-3.794460319053506,True
329,77.99482,128,3,1,214.62877,0.0213376,-3.79176583419842,True
330,76.42832,128,3,1,213.8208,0.0213376,-3.7831113611757985,True
331,78.423164,128,3,1,214.84972,0.0213376,-3.794138005047612,True
332,78.38843,128,3,1,214.8318,0.0213376,-3.7939455428189666,True
333,77.867935,128,3,1,214.56332,0.0213376,-3.7910636172794754,True
334,80.41011,128,3,1,215.87456,0.0213376,-3.805173620314088,True
335,83.002174,128,3,1,217.2115,0.0213376,-3.8196490357743826,True
336,86.63785,128,3,1,219.08675,0.0213376,-3.8401030935168965,True
337,90.83124,128,3,1,221.24965,0.0213376,-3.863913178562046,True
338,94.59997,128,3,1,223.19351,0.0213376,-3.8855116188526737,True
339,95.58376,128,3,1,223.70096,0.0213376,-3.891180805686982,True
340,94.82907,128,3,1,223.31168,0.0213376,-3.8868306910858874,True
341,97.680984,128,3,1,224.78267,0.0213376,-3.9033091625509,True
342,101.80025,128,3,1,226.90733,0.0213376,-3.927301418029534,True
343,101.54832,128,3,1,226.77739,0.0213376,-3.9258275942373393,True
344,102.65836,128,3,1,227.34993,0.0213376,-3.9323278415190948,True
345,104.78796,128,3,1,228.44835,0.0213376,-3.9448442693280845,True
346,104.825386,128,3,1,228.46767,0.0213376,-3.9450647980269236,True
347,103.543594,128,3,1,227.80652,0.0213376,-3.9375233547499975,True
348,107.525024,128,3,1,229.8601,0.0213376,-3.9610196534261273,True
349,109.570045,128,3,1,230.9149,0.0213376,-3.9731702557827235,True
350,112.729935,128,3,1,232.54474,0.0213376,-3.99205429457287,True
351,118.98565,256,3,2,160.17134,0.0853504,-4.9088915832107896,False
352,121.39536,256,3,2,161.41425,0.0853504,-4.918883997290863,False
353,122.555275,256,3,2,162.01253,0.0853504,-4.923721430937435,False
354,122.555275,256,3,2,162.01253,0.0853504,-4.923721430937435,False
355,125.362755,256,3,2,163.4606,0.0853504,-4.935504078208052,False
356,121.3529,256,3,2,161.39235,0.0853504,-4.9187072679066635,False
357,122.55555,256,3,2,162.01266,0.0853504,-4.923722578516083,False
358,125.75735,256,3,2,163.66411,0.0853504,-4.937168504772492,False
359,124.62671,256,3,2,163.08093,0.0853504,-4.932404843987967,False
360,122.60404,256,3,2,162.03769,0.0853504,-4.923925237512242,False
361,126.658936,256,3,2,164.12915,0.0853504,-4.9409793982561325,False
362,122.445,256,3,2,161.95564,0.0853504,-4.923260759191315,False
363,121.19545,256,3,2,161.31114,0.0853504,-4.918052101806332,False
364,158.87766,256,3,2,180.74716,0.0853504,-5.084258434133013,False
365,206.06766,256,10,1,255.0872,0.1,-10.73927024851796,True
366,217.18141,256,10,1,260.81955,0.1,-10.813204060429305,True
367,182.95021,256,10,1,243.16348,0.1,-10.590745476533518,True
368,212.51332,256,10,1,258.4118,0.1,-10.781949651002225,True
369,165.2019,256,3,2,184.00914,0.0853504,-5.114004045315454,False
370,112.32902,128,3,1,232.33794,0.0213376,-3.989650988929812,True
371,110.40741,128,3,1,231.3468,0.0213376,-3.978161552815213,True
372,156.51764,256,3,2,179.5299,0.0853504,-5.073294595089853,False
373,102.87139,128,3,1,227.45982,0.0213376,-3.933577172414245,True
374,99.85947,128,3,1,225.9063,0.0213376,-3.915969405155756,True
375,96.858665,128,3,1,224.35852,0.0213376,-3.8985466696507167,True
376,91.79266,128,3,1,221.74553,0.0213376,-3.8694051199153794,True
377,91.476654,128,3,1,221.58255,0.0213376,-3.8675986258785744,True
378,92.82752,128,3,1,222.27931,0.0213376,-3.8753302712682376,True
379,86.38276,128,3,1,218.95517,0.0213376,-3.838662245414665,True
380,86.28023,128,3,1,218.9023,0.0213376,-3.838083348935024,True
381,87.866394,128,3,1,219.72041,0.0213376,-3.8470545579099698,True
382,85.22548,128,3,1,218.35826,0.0213376,-3.832136315855603,True
383,82.88064,128,3,1,217.14883,0.0213376,-3.8189683179384137,True
384,83.87841,128,3,1,217.66347,0.0213376,-3.82456259969206,True
385,83.1379,128,3,1,217.28151,0.0213376,-3.8204094670229836,True
386,81.332375,128,3,1,216.35025,0.0213376,-3.8103137740779154,True
387,80.78802,128,3,1,216.06947,0.0213376,-3.8072784807471636,True
388,81.89213,128,3,1,216.63896,0.0213376,-3.8134390254192936,True
389,79.91202,128,3,1,215.61765,0.0213376,-3.802402252259056,True
390,76.56467,128,3,1,213.89113,0.0213376,-3.783863332715658,True
391,79.08704,128,3,1,215.19214,0.0213376,-3.7978193882742164,True
392,78.674194,128,3,1,214.9792,0.0213376,-3.7955293419671565,True
393,75.54158,128,3,1,213.36343,0.0213376,-3.778226823884814,True
394,74.43022,128,3,1,212.7902,0.0213376,-3.7721197729321085,True
395,75.613785,128,3,1,213.40068,0.0213376,-3.778624165270284,True
