step,forecast,memory,timeout,concurrency,latency,cost,reward,sla_violated
71,81.47877,512,5,3,50.0,0.1,-12.86506,False
72,92.63832,128,3,3,122.18172,0.0640128,-2.293593320197465,False
73,78.56524,512,10,1,138.123,0.1,-9.011989048748669,False
74,75.94558,512,10,1,136.7718,0.1,-9.002703181312596,False
75,74.3039,512,10,1,135.92505,0.1,-8.996930478639035,False
76,74.922226,512,5,3,50.0,0.1,-12.86506,False
77,77.173676,128,3,3,114.20524,0.0640128,-2.2464549452339537,False
78,77.24239,512,5,3,50.0,0.1,-12.86506,False
79,78.197464,128,3,3,114.73331,0.0640128,-2.249477263972779,False
80,79.998985,512,10,1,138.8625,0.1,-9.017109880107094,False
81,79.8721,512,10,1,138.79706,0.1,-9.016655591138319,False
82,80.12828,512,10,1,138.92918,0.1,-9.017573021164484,False
83,83.48328,512,5,3,50.0,0.1,-12.86506,False
84,83.859344,128,3,3,117.65363,0.0640128,-2.26644342244577,False
85,85.82533,512,5,3,50.0,0.1,-12.86506,False
86,88.66658,128,3,3,120.13315,0.0640128,-2.2811833121218306,False
87,91.07124,512,10,1,144.57344,0.1,-9.057576994812061,False
88,89.514656,512,10,1,143.77057,0.1,-9.051789434694234,False
89,99.972046,512,10,1,149.16437,0.1,-9.091290207137531,False
90,99.271965,512,5,3,50.0,0.1,-12.86506,False
91,95.12803,128,3,3,123.46588,0.0640128,-2.3014795976311504,False
92,102.49797,512,5,3,50.467205,0.1,-12.866233476925595,False
93,103.93254,128,3,3,128.00714,0.0640128,-2.3300297092796267,False
94,102.549065,512,10,1,150.49356,0.1,-9.101247802306325,False
95,104.27961,512,10,1,151.38615,0.1,-9.10798420373705,False
96,107.56791,512,10,1,153.08221,0.1,-9.12089415737373,False
97,109.35323,512,5,3,54.003067,0.1,-12.87546828702181,False
98,112.362564,128,3,3,132.35526,0.0640128,-2.3583317747492516,False
99,116.64834,512,5,3,57.7658,0.1,-21.421022190181287,False
100,117.34946,128,3,3,134.92741,0.0640128,-3.655775217715596,False
101,118.76641,512,10,1,158.85826,0.1,-14.855965429372278,False
102,120.83186,512,10,1,159.9236,0.1,-14.86445566944142,False
103,121.3529,512,10,1,160.19235,0.1,-14.86660639355888,False
104,121.14904,512,5,3,60.0872,0.1,-21.42786178746492,False
105,124.135086,128,3,3,138.42737,0.0640128,-3.67969341375476,False
106,122.55555,512,5,3,60.812664,0.1,-21.430054501108028,False
107,121.827385,128,3,3,137.23709,0.0640128,-3.6714904376737367,False
108,124.135086,512,10,1,161.62738,0.1,-14.878151828720902,False
109,124.3089,512,10,1,161.71701,0.1,-14.878876497078327,False
110,121.14904,512,10,1,160.0872,0.1,-14.865764449752817,False
111,120.44114,512,5,3,59.722076,0.1,-21.426768160010223,False
112,120.20338,128,3,3,136.39944,0.0640128,-3.6657601631090833,False
113,119.03726,512,5,3,58.99798,0.1,-21.4246190335067,False
114,179.32448,512,5,3,90.09339,0.1,-21.540520460186244,False
115,218.20699,512,10,1,210.14851,0.1,-17.329126594325352,True
116,212.756,512,10,1,207.33696,0.1,-17.299782023012874,True
117,176.50665,512,5,3,88.63999,0.1,-21.534026182748395,False
118,216.86504,512,10,1,209.45634,0.1,-17.321865738885805,True
119,142.90785,512,5,3,71.310135,0.1,-21.464728379946635,False
120,105.99411,128,3,3,129.07047,0.0640128,-2.3368636829450415,False
121,113.24608,512,5,3,56.010952,0.1,-12.880990666959633,False
122,143.9886,512,5,3,71.86758,0.1,-21.466723695383205,False
123,97.600494,128,3,3,124.74114,0.0640128,-2.309392857699327,False
124,97.70202,512,10,1,147.99352,0.1,-9.082592006463244,False
125,92.764534,512,10,1,145.44682,0.1,-9.063909433313764,False
126,92.910095,512,5,3,50.0,0.1,-12.86506,False
127,91.08137,128,3,3,121.37867,0.0640128,-2.2887034943926183,False
128,88.06253,512,10,1,143.02158,0.1,-9.046419332489466,False
129,89.14672,512,5,3,50.0,0.1,-12.86506,False
130,85.56962,128,3,3,118.53577,0.0640128,-2.271652216046675,False
131,86.47506,512,10,1,142.20279,0.1,-9.040580802080546,False
132,84.25231,512,10,1,141.05632,0.1,-9.03246212658029,False
133,80.38634,512,5,3,50.0,0.1,-12.86506,False
134,78.4176,128,3,3,114.84684,0.0640128,-2.2501289547134093,False
135,77.50612,512,10,1,137.57672,0.1,-9.008223808707351,False
136,74.915886,512,5,3,50.0,0.1,-12.86506,False
137,74.834206,128,3,3,112.99858,0.0640128,-2.2396009435605877,False
138,73.438835,512,10,1,135.47887,0.1,-8.99390303042498,False
139,75.51635,512,10,1,136.55042,0.1,-9.001190401004767,False
140,77.0758,512,5,3,50.0,0.1,-12.86506,False
141,78.51772,128,3,3,114.89848,0.0640128,-2.2504255614562467,False
142,78.287834,512,10,1,137.97992,0.1,-9.01100141471299,False
143,81.98163,512,5,3,50.0,0.1,-12.86506,False
144,83.11054,128,3,3,117.26741,0.0640128,-2.264175124325912,False
145,81.91213,512,10,1,139.84927,0.1,-9.023985546364205,False
146,82.22753,512,10,1,140.01196,0.1,-9.025123735467748,False
147,84.02262,512,5,3,50.0,0.1,-12.86506,False
148,83.21901,128,3,3,117.32336,0.0640128,-2.264503234773885,False
149,85.83479,512,10,1,141.87254,0.1,-9.038235464522746,False
150,90.49071,512,5,3,50.0,0.1,-12.86506,False
151,93.27758,128,3,3,122.511444,0.0640128,-2.2956103393994933,False
152,93.492935,512,10,1,145.82253,0.1,-9.066645184090143,False
153,94.360794,512,10,1,146.27014,0.1,-9.069913927962897,False
154,96.10596,512,5,3,50.0,0.1,-12.86506,False
155,100.23569,128,3,3,126.10035,0.0640128,-2.3179164547600424,False
156,103.21108,512,10,1,150.83502,0.1,-9.103820099410708,False
157,104.06721,512,5,3,51.276604,0.1,-12.868292245742047,False
158,107.42892,128,3,3,129.81053,0.0640128,-2.341653343491342,False
159,110.58592,512,10,1,154.63889,0.1,-9.132869542616278,False
160,111.78586,512,10,1,155.2578,0.1,-9.137664514529577,False
161,112.34498,512,5,3,55.546173,0.1,-12.87969443865252,False
162,116.781685,128,3,3,134.63457,0.0640128,-3.6538017144677517,False
163,116.99742,512,10,1,157.94585,0.1,-14.848738942658402,False
164,188.95065,512,5,3,95.05846,0.1,-21.56350272871389,False
165,222.68425,512,10,1,212.45782,0.1,-17.353524911341147,True
166,217.68298,512,10,1,209.87823,0.1,-17.32628853758586,True
167,190.72227,512,5,3,95.97223,0.1,-21.567866733701692,False
168,213.69128,512,10,1,207.81937,0.1,-17.30478891123417,True
169,150.11543,512,5,3,75.02772,0.1,-21.478328955688646,False
170,121.63744,512,5,3,60.33911,0.1,-21.4286202097865,False
171,126.981895,128,3,3,139.89572,0.0640128,-3.689910304293818,False
172,164.35255,512,5,3,82.37105,0.1,-21.507224749980878,False
173,126.969345,512,5,3,63.089245,0.1,-21.437106322754655,False
174,136.6876,512,5,3,68.10181,0.1,-21.453546402651188,False
175,126.27279,512,5,3,62.729973,0.1,-21.435976229751596,False
176,125.47089,128,3,3,139.11636,0.0640128,-3.6844740589785756,False
177,124.22683,512,5,3,61.67469,0.1,-21.432694194920295,False
178,120.34273,128,3,3,136.47131,0.0640128,-3.6662504811262826,False
179,118.4804,512,10,1,158.71074,0.1,-14.854794196714089,False
180,114.74544,512,10,1,156.7843,0.1,-9.149572938843226,False
181,110.87904,512,10,1,154.79007,0.1,-9.134039094462333,False
182,107.42892,512,5,3,53.010532,0.1,-12.87281290768828,False
183,104.66801,128,3,3,128.38649,0.0640128,-2.33246124664229,False
184,103.95324,512,5,3,51.21782,0.1,-12.86814162185045,False
185,103.43726,128,3,3,127.751686,0.0640128,-2.328396317892112,False
186,96.99732,512,10,1,147.63004,0.1,-9.079905719765295,False
187,95.30431,512,10,1,146.7568,0.1,-9.073479010726604,False
188,86.732605,512,10,1,142.33562,0.1,-9.04152574577858,False
189,90.69629,512,5,3,50.0,0.1,-12.86506,False
190,89.87573,128,3,3,120.75681,0.0640128,-2.284939184152585,False
191,85.244965,512,5,3,50.0,0.1,-12.86506,False
192,83.529816,128,3,3,117.48366,0.0640128,-2.2654442831889785,False
193,82.765495,512,10,1,140.28944,0.1,-9.027068152821366,False
194,80.49708,512,10,1,139.11942,0.1,-9.018895289439872,False
195,77.92734,512,10,1,137.79398,0.1,-9.009719481687014,False
196,78.63125,512,5,3,50.0,0.1,-12.86506,False
197,77.320564,128,3,3,114.281006,0.0640128,-2.2468877177524478,False
198,78.879456,512,5,3,50.0,0.1,-12.86506,False
199,78.50797,128,3,3,114.89346,0.0640128,-2.25039667017197,False
200,72.45354,512,10,1,134.97066,0.1,-8.99046693678295,False
201,75.42902,512,10,1,136.50537,0.1,-9.00088292847459,False
202,76.56841,512,10,1,137.09306,0.1,-9.004902657300983,False
203,74.35815,512,5,3,50.0,0.1,-12.86506,False
204,74.782166,128,3,3,112.971725,0.0640128,-2.239449308155889,False
205,75.263176,512,5,3,50.0,0.1,-12.86506,False
206,78.018456,128,3,3,114.640976,0.0640128,-2.2489478085060206,False
207,79.97776,512,10,1,138.85156,0.1,-9.01703387265289,False
208,78.788216,512,10,1,138.238,0.1,-9.012783646489844,False
209,80.74244,512,10,1,139.24597,0.1,-9.01977599848846,False
210,83.12434,512,5,3,50.0,0.1,-12.86506,False
211,82.76697,128,3,3,117.090195,0.0640128,-2.2631368523785653,False
212,87.442696,512,5,3,50.0,0.1,-12.86506,False
213,93.5226,128,3,3,122.63782,0.0640128,-2.296384872010463,False
214,164.1282,512,10,1,182.25534,0.1,-15.055491833616394,False
215,215.79106,512,10,2,158.90242,0.1,-29.081382712977298,False
216,219.99892,512,10,2,161.07277,0.1,-29.098744250871782,False
217,219.99113,512,10,1,211.06876,0.1,-17.338817144721773,True
218,211.09528,512,10,1,206.48038,0.1,-17.290920335533322,True
219,129.77711,512,5,3,64.53746,0.1,-21.44172709079307,False
220,109.46363,128,3,3,130.86,0.0640128,-2.348492560574394,False
221,121.53039,512,5,3,60.283897,0.1,-21.428453707587476,False
222,156.33269,512,5,3,78.234505,0.1,-21.490615927895057,False
223,114.386986,512,5,3,56.599415,0.1,-12.882647351625064,False
224,115.477715,128,3,3,133.962,0.0640128,-2.369029450668079,False
225,116.10367,512,10,1,157.48486,0.1,-9.155077039846674,False
226,115.66724,512,5,3,57.259754,0.1,-12.88452698917183,False
227,114.73566,128,3,3,133.57925,0.0640128,-2.366469452707137,False
228,117.073326,512,10,1,157.985,0.1,-14.84904819735891,False
229,116.95911,512,10,1,157.92609,0.1,-14.848582852542354,False
230,120.45254,512,5,3,59.727955,0.1,-21.42678571651494,False
231,121.090904,128,3,3,136.85722,0.0640128,-3.6688874745848565,False
232,121.43717,512,10,1,160.23581,0.1,-14.866954568565347,False
233,122.59215,512,5,3,60.831535,0.1,-21.430111895805567,False
234,125.18837,128,3,3,138.97064,0.0640128,-3.683460970626955,False
235,121.382965,512,10,1,160.20786,0.1,-14.86673061610198,False
236,123.305115,512,10,1,161.19928,0.1,-14.874696864316581,False
237,123.19899,512,5,3,61.144543,0.1,-21.43106638799423,False
238,120.91633,128,3,3,136.76717,0.0640128,-3.668271491247703,False
239,118.80154,512,10,1,158.87637,0.1,-14.856109311467566,False
240,119.18441,512,5,3,59.07387,0.1,-21.42484305501352,False
241,116.48204,128,3,3,134.48003,0.0640128,-3.6527619293789244,False
242,113.00261,512,10,1,155.88538,0.1,-9.142546237413317,False
243,111.58691,512,10,1,155.15517,0.1,-9.136868174292674,False
244,109.94088,512,5,3,54.30617,0.1,-12.876289002765676,False
245,107.635735,128,3,3,129.9172,0.0640128,-2.3423459985247983,False
246,107.80746,512,10,1,153.20578,0.1,-9.121840248902062,False
247,104.76087,512,5,3,51.634384,0.1,-12.869212742699444,False
248,103.0565,128,3,3,127.55529,0.0640128,-2.3271428150102476,False
249,101.01072,512,10,1,149.7001,0.1,-9.095293011941422,False
250,89.02071,512,10,1,143.51581,0.1,-9.049959640139528,False
251,93.06639,512,5,3,50.0,0.1,-12.86506,False
252,93.49321,128,3,3,122.622665,0.0640128,-2.2962919293615727,False
253,86.85113,512,10,1,142.39676,0.1,-9.041960906118055,False
254,86.62847,512,5,3,50.0,0.1,-12.86506,False
255,83.94393,128,3,3,117.697266,0.0640128,-2.266700125529018,False
256,82.18827,512,10,1,139.99171,0.1,-9.024981981670686,False
257,81.429535,512,10,1,139.60036,0.1,-9.022246546225754,False
258,80.49708,512,5,3,50.0,0.1,-12.86506,False
259,77.759636,128,3,3,114.50747,0.0640128,-2.248183048508362,False
260,78.60049,512,10,1,138.14117,0.1,-9.012114613497378,False
261,78.59133,512,5,3,50.0,0.1,-12.86506,False
262,77.93913,128,3,3,114.60005,0.0640128,-2.2487133307851677,False
263,77.99884,512,10,1,137.83086,0.1,-9.009973609270364,False
264,172.71179,512,10,1,186.68265,0.1,-15.096326905622677,False
265,214.01414,512,10,1,207.98589,0.1,-17.306519987921778,True
266,220.88225,512,10,1,211.52837,0.1,-17.343673054187132,True
267,172.44543,512,10,1,186.54526,0.1,-15.095045017790216,False
268,213.30585,512,10,2,157.62056,0.1,-29.0712393916366,False
269,103.7003,512,5,3,51.087357,0.1,-12.867807948423337,False
270,82.71896,128,3,3,117.06543,0.0640128,-2.262991910290321,False
271,77.07645,512,5,3,50.0,0.1,-12.86506,False
272,119.254326,128,3,3,135.90994,0.0640128,-3.662427769963949,False
273,84.481476,512,10,1,141.17451,0.1,-9.03329611920434,False
274,85.66109,512,10,1,141.78294,0.1,-9.037600108327666,False
275,88.22508,512,10,1,143.10542,0.1,-9.047019071043358,False
276,92.39912,512,5,3,50.0,0.1,-12.86506,False
277,95.11755,128,3,3,123.46048,0.0640128,-2.301446244302537,False
278,98.18572,512,5,3,50.0,0.1,-12.86506,False
279,100.60613,128,3,3,126.29142,0.0640128,-2.319122074469405,False
280,102.74011,512,10,1,150.5921,0.1,-9.101989527336809,False
281,104.709694,512,10,1,151.60799,0.1,-9.109664550324172,False
282,107.261894,512,10,1,152.92438,0.1,-9.119686664296214,False
283,107.344765,512,5,3,52.967125,0.1,-12.872697909496662,False
284,109.16371,128,3,3,130.70532,0.0640128,-2.347480991705226,False
285,111.410446,512,5,3,55.064156,0.1,-12.878361527945467,False
286,112.85749,128,3,3,132.61052,0.0640128,-2.360022766746742,False
287,117.12382,512,10,1,158.01105,0.1,-14.849253933034035,False
288,117.750824,512,10,1,158.33444,0.1,-14.851811604947464,False
289,117.22376,512,10,1,158.06259,0.1,-14.849661245412262,False
290,120.94584,512,5,3,59.98239,0.1,-21.427547190651268,False
291,122.61174,128,3,3,137.64165,0.0640128,-3.674270594177199,False
292,122.06878,512,5,3,60.561596,0.1,-21.429292676014743,False
293,124.91533,128,3,3,138.8298,0.0640128,-3.6824828696522625,False
294,125.31451,512,10,1,162.2357,0.1,-14.883077257234907,False
295,124.91533,512,10,1,162.0298,0.1,-14.88140811024323,False
296,124.60422,512,10,1,161.86935,0.1,-14.880108759899995,False
297,122.83281,512,5,3,60.955677,0.1,-21.430489856967267,False
298,122.068504,128,3,3,137.36147,0.0640128,-3.6723442358241978,False
299,121.80063,512,5,3,60.42329,0.1,-21.42887434451303,False
300,121.14904,128,3,3,136.88719,0.0640128,-3.6690926321020227,False
301,120.34273,512,10,1,159.67131,0.1,-14.862439870758656,False
302,120.3399,512,10,1,159.66986,0.1,-14.862428246699102,False
303,117.04169,512,10,1,157.96869,0.1,-14.84891923349323,False
304,114.2529,512,5,3,56.530254,0.1,-12.882451749727792,False
305,112.05686,128,3,3,132.19757,0.0640128,-2.3572889241891355,False
306,112.27475,512,5,3,55.509953,0.1,-12.879593868871133,False
307,109.16371,128,3,3,130.70532,0.0640128,-2.347480991705226,False
308,107.23249,512,10,1,152.90921,0.1,-9.119570706996239,False
309,104.166534,512,10,1,151.32784,0.1,-9.10754282522298,False
310,99.76508,512,10,1,149.05762,0.1,-9.090494336259027,False
311,93.95963,512,5,3,50.0,0.1,-12.86506,False
312,92.92753,128,3,3,122.33089,0.0640128,-2.2945051669761867,False
313,91.835236,512,5,3,50.0,0.1,-12.86506,False
314,176.18634,512,5,3,88.47478,0.1,-21.533294639913514,False
315,221.0403,512,10,1,211.6099,0.1,-17.344535415787,True
316,221.77098,512,10,1,211.98679,0.1,-17.348526512877314,True
317,201.86325,512,10,1,201.7186,0.1,-17.24232662948492,True
318,216.52763,512,10,2,159.28232,0.1,-29.08440479197903,False
319,115.41673,512,5,3,57.130547,0.1,-12.884157489380456,False
320,78.7677,128,3,3,115.02742,0.0640128,-2.2511666997913355,False
321,81.58854,512,5,3,50.0,0.1,-12.86506,False
322,126.41275,128,3,3,139.60216,0.0640128,-3.6878590820669195,False
323,75.73826,512,10,1,136.66487,0.1,-9.001972191145633,False
324,76.59193,512,10,1,137.10518,0.1,-9.004985795093953,False
325,77.85985,512,10,1,137.75917,0.1,-9.009479679308658,False
326,76.70215,512,5,3,50.0,0.1,-12.86506,False
327,76.20039,128,3,3,113.70324,0.0640128,-2.243594654141983,False
328,78.48133,512,5,3,50.0,0.1,-12.86506,False
329,77.99482,128,3,3,114.62878,0.0640128,-2.2488779322922405,False
330,76.42832,512,10,1,137.0208,0.1,-9.004407489764928,False
331,78.423164,512,10,1,138.04971,0.1,-9.01148309796127,False
332,78.38843,512,10,1,138.0318,0.1,-9.011359435988986,False
333,77.867935,512,5,3,50.0,0.1,-12.86506,False
334,80.41011,128,3,3,115.87456,0.0640128,-2.2560568300724184,False
335,83.002174,512,5,3,50.0,0.1,-12.86506,False
336,86.63785,128,3,3,119.08675,0.0640128,-2.2749253467677395,False
337,90.83124,512,10,1,144.44965,0.1,-9.056682526750395,False
338,94.59997,512,10,1,146.39351,0.1,-9.070816524555552,False
339,95.58376,512,10,1,146.90094,0.1,-9.074537181748449,False
340,94.82907,512,5,3,50.0,0.1,-12.86506,False
341,97.680984,128,3,3,124.78267,0.0640128,-2.309651837355892,False
342,101.80025,512,5,3,50.10733,0.1,-12.865328614723694,False
343,101.54832,128,3,3,126.77739,0.0640128,-2.322196653560563,False
344,102.65836,512,10,1,150.54994,0.1,-9.101672085070192,False
345,104.78796,512,10,1,151.64836,0.1,-9.109970587212965,False
346,104.825386,512,10,1,151.66765,0.1,-9.11011698148226,False
347,103.543594,512,5,3,51.006527,0.1,-12.867601647412668,False
348,107.525024,128,3,3,129.86009,0.0640128,-2.3419751472807038,False
349,109.570045,512,5,3,54.1149,0.1,-12.875770555300555,False
350,112.729935,128,3,3,132.54472,0.0640128,-2.359586641002139,False
351,118.98565,512,10,1,158.97136,0.1,-14.856863968508925,False
352,121.39536,512,10,1,160.21425,0.1,-14.866781808996826,False
353,122.555275,512,10,1,160.81252,0.1,-14.871583346292862,False
354,122.555275,512,5,3,60.812523,0.1,-21.430054070356125,False
355,125.362755,128,3,3,139.06058,0.0640128,-3.684086163463973,False
356,121.3529,512,5,3,60.192352,0.1,-21.428177975687944,False
357,122.55555,128,3,3,137.61267,0.0640128,-3.6740711290224404,False
358,125.75735,512,10,1,162.4641,0.1,-14.884931324969521,False
359,124.62671,512,10,1,161.88094,0.1,-14.880202654113312,False
360,122.60404,512,10,1,160.83768,0.1,-14.871785643423213,False
361,126.658936,512,5,3,62.929142,0.1,-21.436601929306722,False
362,122.445,128,3,3,137.55563,0.0640128,-3.6736788744747844,False
363,121.19545,512,5,3,60.11114,0.1,-21.42793373051807,False
364,158.87766,512,5,3,79.547165,0.1,-21.49579378329531,False
365,206.06766,512,10,1,203.88719,0.1,-17.26431636488718,True
366,217.18141,512,10,1,209.61954,0.1,-17.323575387861883,True
367,182.95021,512,5,3,91.96349,0.1,-21.54903211435633,False
368,212.51332,512,10,1,207.21179,0.1,-17.298484804433272,True
369,165.2019,512,5,3,82.809135,0.1,-21.5090338215394,False
370,112.32902,512,5,3,55.53794,0.1,-12.879671576619918,False
371,110.40741,128,3,3,131.3468,0.0640128,-2.3516835501961095,False
372,156.51764,512,5,3,78.3299,0.1,-21.490989317865623,False
373,102.87139,128,3,3,127.459816,0.0640128,-2.3265341033852387,False
374,99.85947,512,10,1,149.1063,0.1,-9.09085721463001,False
375,96.858665,512,10,1,147.55852,0.1,-9.079377941816052,False
376,91.79266,512,10,1,144.94554,0.1,-9.060270243832765,False
377,91.476654,512,5,3,50.0,0.1,-12.86506,False
378,92.82752,128,3,3,122.279305,0.0640128,-2.294189730303566,False
379,86.38276,512,5,3,50.0,0.1,-12.86506,False
380,86.28023,128,3,3,118.90229,0.0640128,-2.27382788305857,False
381,87.866394,512,10,1,142.92041,0.1,-9.045696150777488,False
382,85.22548,512,10,1,141.55826,0.1,-9.036008571745228,False
383,82.88064,512,10,1,140.34882,0.1,-9.02748482535253,False
384,83.87841,512,5,3,50.0,0.1,-12.86506,False
385,83.1379,128,3,3,117.28152,0.0640128,-2.2642578699292484,False
386,81.332375,512,5,3,50.0,0.1,-12.86506,False
387,80.78802,128,3,3,116.06947,0.0640128,-2.2571870918267467,False
388,81.89213,512,10,1,139.83896,0.1,-9.023913401055633,False
389,79.91202,512,10,1,138.81764,0.1,-9.016798484283576,False
390,76.56467,512,10,1,137.09113,0.1,-9.004889413120853,False
391,79.08704,512,5,3,50.0,0.1,-12.86506,False
392,78.674194,128,3,3,114.979195,0.0640128,-2.2508893739929734,False
393,75.54158,512,5,3,50.0,0.1,-12.86506,False
394,74.43022,128,3,3,112.79021,0.0640128,-2.2384247529447654,False
395,75.613785,512,10,1,136.60066,0.1,-9.001533586582882,False
396,77.09468,512,10,1,137.3645,0.1,-9.006765144418154,False
397,77.64624,512,10,1,137.64899,0.1,-9.008721093018918,False
398,80.42925,512,5,3,50.0,0.1,-12.86506,False
399,84.32696,128,3,3,117.89481,0.0640128,-2.2678637161137067,False
400,88.626495,512,5,3,50.0,0.1,-12.86506,False
401,92.34628,128,3,3,122.03109,0.0640128,-2.2926736780400763,False
402,89.48426,512,10,1,143.7549,0.1,-9.051676741721078,False
403,90.20969,512,10,1,144.12906,0.1,-9.054369649781362,False
404,95.59123,512,10,1,146.9048,0.1,-9.074565478993678,False
405,96.01547,512,5,3,50.0,0.1,-12.86506,False
406,96.78653,128,3,3,124.32132,0.0640128,-2.3067787405464015,False
407,98.708824,512,5,3,50.0,0.1,-12.86506,False
408,103.40393,128,3,3,127.73449,0.0640128,-2.328286505680208,False
409,104.57936,512,10,1,151.54077,0.1,-9.109155077391494,False
410,108.774124,512,10,1,153.70436,0.1,-9.125665846952039,False
411,110.948586,512,10,1,154.82594,0.1,-9.13431673396225,False
412,111.02184,512,5,3,54.86372,0.1,-12.877810688131257,False
413,113.72152,128,3,3,133.05618,0.0640128,-2.3629826632338684,False
414,180.38974,512,5,3,90.64284,0.1,-21.543003094137188,False
415,222.6439,512,10,1,212.43701,0.1,-17.35330386969492,True
416,213.17993,512,10,1,207.5556,0.1,-17.302050038364314,True
417,187.31517,512,5,3,94.21489,0.1,-21.55951113305773,False
418,214.24405,512,10,1,208.10448,0.1,-17.307753506351414,True
419,157.19856,512,5,3,78.68111,0.1,-21.492367921788244,False
