step,forecast,memory,timeout,concurrency,latency,cost,reward,sla_violated
72,92.63832,512,10,1,145.38171,0.1,-9.063436115899417,False
73,78.56524,512,10,1,138.123,0.1,-9.011989048748669,False
74,75.94558,512,10,1,136.7718,0.1,-9.002703181312596,False
75,74.3039,512,10,1,135.92505,0.1,-8.996930478639035,False
76,74.922226,512,10,1,136.24397,0.1,-8.999100510510408,False
77,77.173676,512,10,1,137.40524,0.1,-9.007045028539354,False
78,77.24239,512,10,1,137.44069,0.1,-9.007288568744276,False
79,78.197464,512,10,1,137.9333,0.1,-9.010679894146625,False
80,79.998985,512,10,1,138.8625,0.1,-9.017109880107094,False
81,79.8721,512,10,1,138.79706,0.1,-9.016655591138319,False
82,80.12828,512,10,1,138.92918,0.1,-9.017573021164484,False
83,83.48328,512,10,1,140.65967,0.1,-9.029668496526233,False
84,83.859344,512,10,1,140.85364,0.1,-9.031033634456778,False
85,85.82533,512,10,1,141.86766,0.1,-9.038200851162904,False
86,88.66658,512,10,1,143.33315,0.1,-9.048649760115591,False
87,91.07124,512,10,1,144.57344,0.1,-9.057576994812061,False
88,89.514656,512,10,1,143.77057,0.1,-9.051789434694234,False
89,99.972046,512,10,1,149.16437,0.1,-9.091290207137531,False
90,99.271965,512,10,1,148.80327,0.1,-9.08860035486102,False
91,95.12803,512,10,1,146.66588,0.1,-9.072812020221296,False
92,102.49797,512,10,1,150.46721,0.1,-9.101049516613935,False
93,103.93254,512,10,1,151.20714,0.1,-9.106629993855439,False
94,102.549065,512,10,1,150.49356,0.1,-9.101247802306325,False
95,104.27961,512,10,1,151.38615,0.1,-9.10798420373705,False
96,107.56791,512,10,1,153.08221,0.1,-9.12089415737373,False
97,109.35323,512,10,1,154.00307,0.1,-9.127963632922395,False
98,112.362564,512,10,1,155.55525,0.1,-9.139975859435497,False
99,116.64834,512,10,1,157.7658,0.1,-14.847317855013454,False
100,117.34946,512,10,1,158.12741,0.1,-14.850173691757508,False
101,118.76641,512,10,1,158.85826,0.1,-14.855965429372278,False
102,120.83186,512,10,1,159.9236,0.1,-14.86445566944142,False
103,121.3529,512,10,1,160.19235,0.1,-14.86660639355888,False
104,121.14904,512,10,1,160.0872,0.1,-14.865764449752817,False
105,124.135086,512,10,1,161.62738,0.1,-14.878151828720902,False
106,122.55555,512,10,1,160.81267,0.1,-14.871584485371587,False
107,121.827385,512,10,1,160.43709,0.1,-14.868568122972745,False
108,124.135086,512,10,1,161.62738,0.1,-14.878151828720902,False
109,124.3089,512,10,1,161.71701,0.1,-14.878876497078327,False
110,121.14904,512,10,1,160.0872,0.1,-14.865764449752817,False
111,120.44114,512,10,1,159.72208,0.1,-14.862845208295179,False
112,120.20338,512,10,1,159.59943,0.1,-14.861866177165393,False
113,119.03726,512,10,1,158.99797,0.1,-14.857075587299523,False
114,179.32448,512,10,1,190.0934,0.1,-15.128454062583202,False
115,218.20699,512,10,1,210.14851,0.1,-17.329126594325352,True
116,212.756,512,10,1,207.33696,0.1,-17.299782023012874,True
117,176.50665,512,10,1,188.64,0.1,-15.114692784826149,False
118,216.86504,512,10,1,209.45634,0.1,-17.321865738885805,True
119,142.90785,512,10,1,171.31013,0.1,-14.958745716149393,False
120,105.99411,512,10,1,152.27048,0.1,-9.114697433051145,False
121,113.24608,512,10,1,156.01096,0.1,-9.143525424033376,False
122,143.9886,512,10,1,171.86757,0.1,-14.963528218924438,False
123,97.600494,512,10,1,147.94115,0.1,-9.082204590791026,False
124,97.70202,512,10,1,147.99352,0.1,-9.082592006463244,False
125,92.764534,512,10,1,145.44682,0.1,-9.063909433313764,False
126,92.910095,512,10,1,145.5219,0.1,-9.064455572198264,False
127,91.08137,512,10,1,144.57866,0.1,-9.057614743205205,False
128,88.06253,512,10,1,143.02158,0.1,-9.046419332489466,False
129,89.14672,512,10,1,143.5808,0.1,-9.050426121302626,False
130,85.56962,512,10,1,141.73576,0.1,-9.037265708622199,False
131,86.47506,512,10,1,142.20279,0.1,-9.040580802080546,False
132,84.25231,512,10,1,141.05632,0.1,-9.03246212658029,False
133,80.38634,512,10,1,139.0623,0.1,-9.018498055082182,False
134,78.4176,512,10,1,138.04684,0.1,-9.011463296843004,False
135,77.50612,512,10,1,137.57672,0.1,-9.008223808707351,False
136,74.915886,512,10,1,136.2407,0.1,-8.999078234146683,False
137,74.834206,512,10,1,136.19858,0.1,-8.998791289484716,False
138,73.438835,512,10,1,135.47887,0.1,-8.99390303042498,False
139,75.51635,512,10,1,136.55042,0.1,-9.001190401004767,False
140,77.0758,512,10,1,137.35477,0.1,-9.006698253754998,False
141,78.51772,512,10,1,138.09848,0.1,-9.011819807099924,False
142,78.287834,512,10,1,137.97992,0.1,-9.01100141471299,False
143,81.98163,512,10,1,139.88513,0.1,-9.024236225267165,False
144,83.11054,512,10,1,140.4674,0.1,-9.028317317576228,False
145,81.91213,512,10,1,139.84927,0.1,-9.023985546364205,False
146,82.22753,512,10,1,140.01196,0.1,-9.025123735467748,False
147,84.02262,512,10,1,140.93785,0.1,-9.031626919107802,False
148,83.21901,512,10,1,140.52335,0.1,-9.028710325399778,False
149,85.83479,512,10,1,141.87254,0.1,-9.038235464522746,False
150,90.49071,512,10,1,144.27402,0.1,-9.055414730775661,False
151,93.27758,512,10,1,145.71144,0.1,-9.06583561285359,False
152,93.492935,512,10,1,145.82253,0.1,-9.066645184090143,False
153,94.360794,512,10,1,146.27014,0.1,-9.069913927962897,False
154,96.10596,512,10,1,147.17029,0.1,-9.076517319731618,False
155,100.23569,512,10,1,149.30034,0.1,-9.092304860393368,False
156,103.21108,512,10,1,150.83502,0.1,-9.103820099410708,False
157,104.06721,512,10,1,151.27661,0.1,-9.107155251696128,False
158,107.42892,512,10,1,153.01053,0.1,-9.120345558473518,False
159,110.58592,512,10,1,154.63889,0.1,-9.132869542616278,False
160,111.78586,512,10,1,155.2578,0.1,-9.137664514529577,False
161,112.34498,512,10,1,155.54619,0.1,-9.139905313156094,False
162,116.781685,512,10,1,157.83456,0.1,-14.847860487243876,False
163,116.99742,512,10,1,157.94585,0.1,-14.848738942658402,False
164,188.95065,512,10,1,195.05844,0.1,-15.176261651486087,False
165,222.68425,512,10,1,212.45782,0.1,-17.353524911341147,True
166,217.68298,512,10,1,209.87823,0.1,-17.32628853758586,True
167,190.72227,512,10,1,195.97224,0.1,-15.185194561228135,False
168,213.69128,512,10,1,207.81937,0.1,-17.30478891123417,True
169,150.11543,512,10,1,175.02771,0.1,-14.990934204333549,False
170,121.63744,512,10,1,160.33911,0.1,-14.867782434568467,False
171,126.981895,512,10,1,163.09572,0.1,-14.890072004906065,False
172,164.35255,512,10,1,182.37105,0.1,-15.056546670323973,False
173,126.969345,512,10,1,163.08925,0.1,-14.890019217413755,False
174,136.6876,512,10,1,168.1018,0.1,-14.931522103928081,False
175,126.27279,512,10,1,162.72998,0.1,-14.887092748564875,False
176,125.47089,512,10,1,162.31636,0.1,-14.88373170632832,False
177,124.22683,512,10,1,161.67468,0.1,-14.87853432821516,False
178,120.34273,512,10,1,159.67131,0.1,-14.862439870758656,False
179,118.4804,512,10,1,158.71074,0.1,-14.854794196714089,False
180,114.74544,512,10,1,156.7843,0.1,-9.149572938843226,False
181,110.87904,512,10,1,154.79007,0.1,-9.134039094462333,False
182,107.42892,512,10,1,153.01053,0.1,-9.120345558473518,False
183,104.66801,512,10,1,151.58649,0.1,-9.109501570755855,False
184,103.95324,512,10,1,151.21782,0.1,-9.106710711525219,False
185,103.43726,512,10,1,150.95169,0.1,-9.104700271108964,False
186,96.99732,512,10,1,147.63004,0.1,-9.079905719765295,False
187,95.30431,512,10,1,146.7568,0.1,-9.073479010726604,False
188,86.732605,512,10,1,142.33562,0.1,-9.04152574577858,False
189,90.69629,512,10,1,144.38005,0.1,-9.05617992759024,False
190,89.87573,512,10,1,143.95682,0.1,-9.0531290847359,False
191,85.244965,512,10,1,141.56831,0.1,-9.036079709922305,False
192,83.529816,512,10,1,140.68365,0.1,-9.029837333531145,False
193,82.765495,512,10,1,140.28944,0.1,-9.027068152821366,False
194,80.49708,512,10,1,139.11942,0.1,-9.018895289439872,False
195,77.92734,512,10,1,137.79398,0.1,-9.009719481687014,False
196,78.63125,512,10,1,138.15704,0.1,-9.012224210783218,False
197,77.320564,512,10,1,137.481,0.1,-9.007565686629487,False
198,78.879456,512,10,1,138.28506,0.1,-9.013108978970752,False
199,78.50797,512,10,1,138.09346,0.1,-9.011785082035948,False
200,72.45354,512,10,1,134.97066,0.1,-8.99046693678295,False
201,75.42902,512,10,1,136.50537,0.1,-9.00088292847459,False
202,76.56841,512,10,1,137.09306,0.1,-9.004902657300983,False
203,74.35815,512,10,1,135.95303,0.1,-8.997120649942362,False
204,74.782166,512,10,1,136.17172,0.1,-8.998608517764422,False
205,75.263176,512,10,1,136.41983,0.1,-9.000299262439588,False
206,78.018456,512,10,1,137.84097,0.1,-9.010043335414538,False
207,79.97776,512,10,1,138.85156,0.1,-9.01703387265289,False
208,78.788216,512,10,1,138.238,0.1,-9.012783646489844,False
209,80.74244,512,10,1,139.24597,0.1,-9.01977599848846,False
210,83.12434,512,10,1,140.47452,0.1,-9.028367288362078,False
211,82.76697,512,10,1,140.29019,0.1,-9.027073480213227,False
212,87.442696,512,10,1,142.70187,0.1,-9.04413566405958,False
213,93.5226,512,10,1,145.83781,0.1,-9.066756743144566,False
214,164.1282,512,10,1,182.25534,0.1,-15.055491833616394,False
215,215.79106,512,10,1,208.9024,0.1,-17.31607206566212,True
216,219.99892,512,10,1,211.07277,0.1,-17.338859505061528,True
217,219.99113,512,10,1,211.06876,0.1,-17.338817144721773,True
218,211.09528,512,10,1,206.48038,0.1,-17.290920335533322,True
219,129.77711,512,10,1,164.53746,0.1,-14.901881053139421,False
220,109.46363,512,10,1,154.06001,0.1,-9.128402173086439,False
221,121.53039,512,10,1,160.28389,0.1,-14.867339861990873,False
222,156.33269,512,10,1,178.23451,0.1,-15.019255098573773,False
223,114.386986,512,10,1,156.59941,0.1,-9.148124439286873,False
224,115.477715,512,10,1,157.162,0.1,-9.15253737319103,False
225,116.10367,512,10,1,157.48486,0.1,-9.155077039846674,False
226,115.66724,512,10,1,157.25975,0.1,-9.153305765228994,False
227,114.73566,512,10,1,156.77927,0.1,-9.149533391728594,False
228,117.073326,512,10,1,157.985,0.1,-14.84904819735891,False
229,116.95911,512,10,1,157.92609,0.1,-14.848582852542354,False
230,120.45254,512,10,1,159.72797,0.1,-14.862892160362975,False
231,121.090904,512,10,1,160.05724,0.1,-14.865524517796095,False
232,121.43717,512,10,1,160.23581,0.1,-14.866954568565347,False
233,122.59215,512,10,1,160.83153,0.1,-14.871736244942305,False
234,125.18837,512,10,1,162.17065,0.1,-14.882549579873372,False
235,121.382965,512,10,1,160.20786,0.1,-14.86673061610198,False
236,123.305115,512,10,1,161.19928,0.1,-14.874696864316581,False
237,123.19899,512,10,1,161.14455,0.1,-14.874255785242429,False
238,120.91633,512,10,1,159.96718,0.1,-14.864804078761866,False
239,118.80154,512,10,1,158.87637,0.1,-14.856109311467566,False
240,119.18441,512,10,1,159.07388,0.1,-14.857679075225054,False
241,116.48204,512,10,1,157.68002,0.1,-14.846641425266226,False
242,113.00261,512,10,1,155.88538,0.1,-9.142546237413317,False
243,111.58691,512,10,1,155.15517,0.1,-9.136868174292674,False
244,109.94088,512,10,1,154.30617,0.1,-9.130299853251724,False
245,107.635735,512,10,1,153.1172,0.1,-9.121161955369333,False
246,107.80746,512,10,1,153.20578,0.1,-9.121840248902062,False
247,104.76087,512,10,1,151.63438,0.1,-9.109864667391976,False
248,103.0565,512,10,1,150.7553,0.1,-9.103218954108584,False
249,101.01072,512,10,1,149.7001,0.1,-9.095293011941422,False
250,89.02071,512,10,1,143.51581,0.1,-9.049959640139528,False
251,93.06639,512,10,1,145.60251,0.1,-9.065042300426768,False
252,93.49321,512,10,1,145.82266,0.1,-9.066646216990666,False
253,86.85113,512,10,1,142.39676,0.1,-9.041960906118055,False
254,86.62847,512,10,1,142.28192,0.1,-9.041143569541305,False
255,83.94393,512,10,1,140.89726,0.1,-9.03134094717659,False
256,82.18827,512,10,1,139.99171,0.1,-9.024981981670686,False
257,81.429535,512,10,1,139.60036,0.1,-9.022246546225754,False
258,80.49708,512,10,1,139.11942,0.1,-9.018895289439872,False
259,77.759636,512,10,1,137.70747,0.1,-9.009123720062792,False
260,78.60049,512,10,1,138.14117,0.1,-9.012114613497378,False
261,78.59133,512,10,1,138.13646,0.1,-9.012081997688131,False
262,77.93913,512,10,1,137.80006,0.1,-9.009761397750387,False
263,77.99884,512,10,1,137.83086,0.1,-9.009973609270364,False
264,172.71179,512,10,1,186.68265,0.1,-15.096326905622677,False
265,214.01414,512,10,1,207.98589,0.1,-17.306519987921778,True
266,220.88225,512,10,1,211.52837,0.1,-17.343673054187132,True
267,172.44543,512,10,1,186.54526,0.1,-15.095045017790216,False
268,213.30585,512,10,1,207.62057,0.1,-17.302724136052056,True
269,103.7003,512,10,1,151.08736,0.1,-9.105724728123008,False
270,82.71896,512,10,1,140.26543,0.1,-9.026899816574225,False
271,77.07645,512,10,1,137.35509,0.1,-9.00670055093145,False
272,119.254326,512,10,1,159.10994,0.1,-14.857965962796177,False
273,84.481476,512,10,1,141.17451,0.1,-9.03329611920434,False
274,85.66109,512,10,1,141.78294,0.1,-9.037600108327666,False
275,88.22508,512,10,1,143.10542,0.1,-9.047019071043358,False
276,92.39912,512,10,1,145.25833,0.1,-9.06253964587877,False
277,95.11755,512,10,1,146.66048,0.1,-9.072772399459561,False
278,98.18572,512,10,1,148.243,0.1,-9.084439696177315,False
279,100.60613,512,10,1,149.49142,0.1,-9.093732122648355,False
280,102.74011,512,10,1,150.5921,0.1,-9.101989527336809,False
281,104.709694,512,10,1,151.60799,0.1,-9.109664550324172,False
282,107.261894,512,10,1,152.92438,0.1,-9.119686664296214,False
283,107.344765,512,10,1,152.96713,0.1,-9.12001353681418,False
284,109.16371,512,10,1,153.90532,0.1,-9.127211158431852,False
285,111.410446,512,10,1,155.06415,0.1,-9.136162300764136,False
286,112.85749,512,10,1,155.81052,0.1,-9.141962972812395,False
287,117.12382,512,10,1,158.01105,0.1,-14.849253933034035,False
288,117.750824,512,10,1,158.33444,0.1,-14.851811604947464,False
289,117.22376,512,10,1,158.06259,0.1,-14.849661245412262,False
290,120.94584,512,10,1,159.98239,0.1,-14.864925828821685,False
291,122.61174,512,10,1,160.84164,0.1,-14.871817574643142,False
292,122.06878,512,10,1,160.56158,0.1,-14.869567328069415,False
293,124.91533,512,10,1,162.0298,0.1,-14.88140811024323,False
294,125.31451,512,10,1,162.2357,0.1,-14.883077257234907,False
295,124.91533,512,10,1,162.0298,0.1,-14.88140811024323,False
296,124.60422,512,10,1,161.86935,0.1,-14.880108759899995,False
297,122.83281,512,10,1,160.95567,0.1,-14.872734897156834,False
298,122.068504,512,10,1,160.56145,0.1,-14.86956619076906,False
299,121.80063,512,10,1,160.4233,0.1,-14.868457453157008,False
300,121.14904,512,10,1,160.0872,0.1,-14.865764449752817,False
301,120.34273,512,10,1,159.67131,0.1,-14.862439870758656,False
302,120.3399,512,10,1,159.66986,0.1,-14.862428246699102,False
303,117.04169,512,10,1,157.96869,0.1,-14.84891923349323,False
304,114.2529,512,10,1,156.53024,0.1,-9.147583036170635,False
305,112.05686,512,10,1,155.39757,0.1,-9.138750102992143,False
306,112.27475,512,10,1,155.50995,0.1,-9.139623628141676,False
307,109.16371,512,10,1,153.90532,0.1,-9.127211158431852,False
308,107.23249,512,10,1,152.90921,0.1,-9.119570706996239,False
309,104.166534,512,10,1,151.32784,0.1,-9.10754282522298,False
310,99.76508,512,10,1,149.05762,0.1,-9.090494336259027,False
311,93.95963,512,10,1,146.06325,0.1,-9.06840173068454,False
312,92.92753,512,10,1,145.5309,0.1,-9.06452099952248,False
313,91.835236,512,10,1,144.9675,0.1,-9.060429392548537,False
314,176.18634,512,10,1,188.47476,0.1,-15.113135175511777,False
315,221.0403,512,10,1,211.6099,0.1,-17.344535415787,True
316,221.77098,512,10,1,211.98679,0.1,-17.348526512877314,True
317,201.86325,512,10,1,201.7186,0.1,-17.24232662948492,True
318,216.52763,512,10,1,209.28233,0.1,-17.32004393222811,True
319,115.41673,512,10,1,157.13054,0.1,-9.15229023202519,False
320,78.7677,512,10,1,138.22743,0.1,-9.01271051021737,False
321,81.58854,512,10,1,139.68237,0.1,-9.022819162706956,False
322,126.41275,512,10,1,162.80217,0.1,-14.887680255189494,False
323,75.73826,512,10,1,136.66487,0.1,-9.001972191145633,False
324,76.59193,512,10,1,137.10518,0.1,-9.004985795093953,False
325,77.85985,512,10,1,137.75917,0.1,-9.009479679308658,False
326,76.70215,512,10,1,137.16203,0.1,-9.005375604909034,False
327,76.20039,512,10,1,136.90324,0.1,-9.003602409375192,False
328,78.48133,512,10,1,138.07971,0.1,-9.011690205915219,False
329,77.99482,512,10,1,137.82878,0.1,-9.009959317534475,False
330,76.42832,512,10,1,137.0208,0.1,-9.004407489764928,False
331,78.423164,512,10,1,138.04971,0.1,-9.01148309796127,False
332,78.38843,512,10,1,138.0318,0.1,-9.011359435988986,False
333,77.867935,512,10,1,137.76334,0.1,-9.009508411193954,False
334,80.41011,512,10,1,139.07455,0.1,-9.018583317408488,False
335,83.002174,512,10,1,140.41151,0.1,-9.02792482540158,False
336,86.63785,512,10,1,142.28676,0.1,-9.041177976013547,False
337,90.83124,512,10,1,144.44965,0.1,-9.056682526750395,False
338,94.59997,512,10,1,146.39351,0.1,-9.070816524555552,False
339,95.58376,512,10,1,146.90094,0.1,-9.074537181748449,False
340,94.82907,512,10,1,146.51167,0.1,-9.071681829405,False
341,97.680984,512,10,1,147.98267,0.1,-9.082511728801135,False
342,101.80025,512,10,1,150.10733,0.1,-9.098345268177226,False
343,101.54832,512,10,1,149.97739,0.1,-9.097370423797576,False
344,102.65836,512,10,1,150.54994,0.1,-9.101672085070192,False
345,104.78796,512,10,1,151.64836,0.1,-9.109970587212965,False
346,104.825386,512,10,1,151.66765,0.1,-9.11011698148226,False
347,103.543594,512,10,1,151.00653,0.1,-9.10511428730935,False
348,107.525024,512,10,1,153.06009,0.1,-9.120724864706444,False
349,109.570045,512,10,1,154.1149,0.1,-9.128825046523502,False
350,112.729935,512,10,1,155.74474,0.1,-9.14145052863055,False
351,118.98565,512,10,1,158.97136,0.1,-14.856863968508925,False
352,121.39536,512,10,1,160.21425,0.1,-14.866781808996826,False
353,122.555275,512,10,1,160.81252,0.1,-14.871583346292862,False
354,122.555275,512,10,1,160.81252,0.1,-14.871583346292862,False
355,125.362755,512,10,1,162.26059,0.1,-14.883279109723372,False
356,121.3529,512,10,1,160.19235,0.1,-14.86660639355888,False
357,122.55555,512,10,1,160.81267,0.1,-14.871584485371587,False
358,125.75735,512,10,1,162.4641,0.1,-14.884931324969521,False
359,124.62671,512,10,1,161.88094,0.1,-14.880202654113312,False
360,122.60404,512,10,1,160.83768,0.1,-14.871785643423213,False
361,126.658936,512,10,1,162.92914,0.1,-14.888714316279131,False
362,122.445,512,10,1,160.75565,0.1,-14.871126087265367,False
363,121.19545,512,10,1,160.11115,0.1,-14.865956100038751,False
364,158.87766,512,10,1,179.54716,0.1,-15.030996270947849,False
365,206.06766,512,10,1,203.88719,0.1,-17.26431636488718,True
366,217.18141,512,10,1,209.61954,0.1,-17.323575387861883,True
367,182.95021,512,10,1,191.9635,0.1,-15.146316260417082,False
368,212.51332,512,10,1,207.21179,0.1,-17.298484804433272,True
369,165.2019,512,10,1,182.80914,0.1,-15.060546163874104,False
370,112.32902,512,10,1,155.53793,0.1,-9.139841289464883,False
371,110.40741,512,10,1,154.54681,0.1,-9.132157838803744,False
372,156.51764,512,10,1,178.32991,0.1,-15.020105467955442,False
373,102.87139,512,10,1,150.6598,0.1,-9.102499487399971,False
374,99.85947,512,10,1,149.1063,0.1,-9.09085721463001,False
375,96.858665,512,10,1,147.55852,0.1,-9.079377941816052,False
376,91.79266,512,10,1,144.94554,0.1,-9.060270243832765,False
377,91.476654,512,10,1,144.78255,0.1,-9.059089646263894,False
378,92.82752,512,10,1,145.47931,0.1,-9.064145727807372,False
379,86.38276,512,10,1,142.15517,0.1,-9.040242363266346,False
380,86.28023,512,10,1,142.1023,0.1,-9.03986654314191,False
381,87.866394,512,10,1,142.92041,0.1,-9.045696150777488,False
382,85.22548,512,10,1,141.55826,0.1,-9.036008571745228,False
383,82.88064,512,10,1,140.34882,0.1,-9.02748482535253,False
384,83.87841,512,10,1,140.86346,0.1,-9.031102894163721,False
385,83.1379,512,10,1,140.48152,0.1,-9.028416432454996,False
386,81.332375,512,10,1,139.55025,0.1,-9.021896811521582,False
387,80.78802,512,10,1,139.26947,0.1,-9.019939686056285,False
388,81.89213,512,10,1,139.83896,0.1,-9.023913401055633,False
389,79.91202,512,10,1,138.81764,0.1,-9.016798484283576,False
390,76.56467,512,10,1,137.09113,0.1,-9.004889413120853,False
391,79.08704,512,10,1,138.39214,0.1,-9.013849584832156,False
392,78.674194,512,10,1,138.1792,0.1,-9.012377238562985,False
393,75.54158,512,10,1,136.56343,0.1,-9.00127925543818,False
394,74.43022,512,10,1,135.9902,0.1,-8.997373389581831,False
395,75.613785,512,10,1,136.60066,0.1,-9.001533586582882,False
396,77.09468,512,10,1,137.3645,0.1,-9.006765144418154,False
397,77.64624,512,10,1,137.64899,0.1,-9.008721093018918,False
398,80.42925,512,10,1,139.08443,0.1,-9.018651976009753,False
399,84.32696,512,10,1,141.09482,0.1,-9.032733707617329,False
400,88.626495,512,10,1,143.31247,0.1,-9.048501598208158,False
401,92.34628,512,10,1,145.2311,0.1,-9.062341743366963,False
402,89.48426,512,10,1,143.7549,0.1,-9.051676741721078,False
403,90.20969,512,10,1,144.12906,0.1,-9.054369649781362,False
404,95.59123,512,10,1,146.9048,0.1,-9.074565478993678,False
405,96.01547,512,10,1,147.12361,0.1,-9.076173945944351,False
406,96.78653,512,10,1,147.52132,0.1,-9.079103467152516,False
407,98.708824,512,10,1,148.51282,0.1,-9.086441385047731,False
408,103.40393,512,10,1,150.9345,0.1,-9.104570515404488,False
409,104.57936,512,10,1,151.54077,0.1,-9.109155077391494,False
410,108.774124,512,10,1,153.70436,0.1,-9.125665846952039,False
411,110.948586,512,10,1,154.82594,0.1,-9.13431673396225,False
412,111.02184,512,10,1,154.86372,0.1,-9.134609276876642,False
413,113.72152,512,10,1,156.25618,0.1,-9.145439829824534,False
414,180.38974,512,10,1,190.64284,0.1,-15.133683942110205,False
415,222.6439,512,10,1,212.43701,0.1,-17.35330386969492,True
416,213.17993,512,10,1,207.5556,0.1,-17.302050038364314,True
417,187.31517,512,10,1,194.21489,0.1,-15.168052245070061,False
418,214.24405,512,10,1,208.10448,0.1,-17.307753506351414,True
419,157.19856,512,10,1,178.6811,0.1,-15.023240132122307,False
420,124.06017,512,10,1,161.58873,0.1,-14.877839640000133,False
421,123.428505,512,10,1,161.26294,0.1,-14.875209958925728,False
